,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,year,month,ww_roadmap_invoice_qty,ww_roadmap_t1ci_qty,ww_roadmap_t2ci_qty,group,segment
9170,2021-06-01,TWN,K8,0.0,16.25,0.0,2021,6,0.0,31.958333333333336,3.2916666666666665,Tower,K series
9171,2021-07-01,TWN,K8,0.0,8.2,0.0,2021,7,201.0,26.25993208828523,1.1612903225806452,Tower,K series
9172,2021-08-01,TWN,K8,0.0,0.5,0.0,2021,8,213.0,15.116666666666665,0.3333333333333333,Tower,K series
9173,2021-09-01,TWN,K8,0.0,0.0,0.0,2021,9,115.0,5.886128364389235,0.5217391304347826,Tower,K series
9174,2021-10-01,TWN,K8,0.0,1.0,0.0,2021,10,236.0,3.8380952380952382,1.4,Tower,K series
9175,2017-06-01,TWN,M4,0.0,508.6666666666667,0.0,2017,6,3335.0,528.8095238095239,0.0,Tower,M4 series
9176,2017-07-01,TWN,M4,0.0,763.8,0.0,2017,7,4423.0,801.6648648648649,0.0,Tower,M4 series
9177,2017-08-01,TWN,M4,0.0,650.0,0.0,2017,8,6136.0,779.5833333333334,1.1944444444444444,Tower,M4 series
9178,2017-09-01,TWN,M4,0.0,632.4,0.0,2017,9,2001.0,890.7475177304964,2.0,Tower,M4 series
9179,2017-10-01,TWN,M4,0.0,987.0,0.0,2017,10,8128.0,1123.060606060606,1.5681818181818181,Tower,M4 series
9180,2017-11-01,TWN,M4,0.0,867.0,0.0,2017,11,7472.0,1178.8809523809523,1.1904761904761905,Tower,M4 series
9181,2017-12-01,TWN,M4,0.0,1100.2,0.0,2017,12,12978.0,1347.3981424148608,0.8235294117647058,Tower,M4 series
9182,2018-01-01,TWN,M4,0.0,900.0,0.0,2018,1,3600.0,1109.7686170212767,0.44680851063829785,Tower,M4 series
9183,2018-02-01,TWN,M4,0.0,752.25,0.0,2018,2,1842.0,908.480303030303,0.09090909090909091,Tower,M4 series
9184,2018-03-01,TWN,M4,0.0,596.2,0.0,2018,3,7132.0,748.3147660818714,0.6995614035087719,Tower,M4 series
9185,2018-04-01,TWN,M4,0.0,538.0,0.0,2018,4,7629.0,677.4044117647059,0.5294117647058824,Tower,M4 series
9186,2018-05-01,TWN,M4,0.0,620.0,0.0,2018,5,10479.0,740.1530612244898,0.10204081632653061,Tower,M4 series
9187,2018-06-01,TWN,M4,0.0,432.2,0.0,2018,6,8229.0,581.7141065830721,1.293103448275862,Tower,M4 series
9188,2018-07-01,TWN,M4,0.0,362.75,0.0,2018,7,6578.0,630.8741496598639,1.3078231292517006,Tower,M4 series
9189,2018-08-01,TWN,M4,0.0,375.75,0.0,2018,8,14403.0,687.8161938534279,365.27659574468083,Tower,M4 series
9190,2018-09-01,TWN,M4,0.0,317.1,0.0,2018,9,9042.0,882.1198412698413,249.60515873015873,Tower,M4 series
9191,2018-10-01,TWN,M4,0.0,763.5,0.0,2018,10,3479.0,1210.1987179487178,0.6923076923076923,Tower,M4 series
9192,2018-11-01,TWN,M4,0.0,879.125,0.0,2018,11,4701.0,1463.5065789473683,0.39473684210526316,Tower,M4 series
9193,2018-12-01,TWN,M4,0.0,757.5,0.0,2018,12,5600.0,1510.5462962962963,0.07407407407407407,Tower,M4 series
9194,2019-01-01,TWN,M4,0.0,583.25,0.0,2019,1,5607.0,1839.6158536585367,14.99390243902439,Tower,M4 series
9195,2019-02-01,TWN,M4,0.0,603.5,0.0,2019,2,4668.0,1593.3358974358976,30.969230769230773,Tower,M4 series
9196,2019-03-01,TWN,M4,0.0,715.1,0.0,2019,3,4796.0,1419.0463414634146,33.3170731707317,Tower,M4 series
9197,2019-04-01,TWN,M4,0.0,834.0,0.0,2019,4,6188.0,1623.6770833333335,24.743055555555557,Tower,M4 series
9198,2019-05-01,TWN,M4,0.0,695.125,0.0,2019,5,11987.0,1256.6939149560117,29.64149560117302,Tower,M4 series
9199,2019-06-01,TWN,M4,0.0,504.3,0.0,2019,6,10950.0,1190.5805429864254,20.968325791855204,Tower,M4 series
9200,2019-07-01,TWN,M4,0.0,406.66666666666663,0.0,2019,7,6690.0,1095.25,15.75,Tower,M4 series
9201,2019-08-01,TWN,M4,0.0,367.8,0.0,2019,8,8250.0,955.6833333333334,15.583333333333332,Tower,M4 series
9202,2019-09-01,TWN,M4,0.0,319.75,0.0,2019,9,10502.0,1226.5208333333333,9.9375,Tower,M4 series
9203,2019-10-01,TWN,M4,0.0,321.0,0.0,2019,10,5903.0,946.4305555555557,6.902777777777778,Tower,M4 series
9204,2019-11-01,TWN,M4,0.0,933.0,0.0,2019,11,4793.0,1417.65,19.135714285714286,Tower,M4 series
9205,2019-12-01,TWN,M4,0.0,864.375,0.0,2019,12,4803.0,1223.6359890109889,115.62637362637363,Tower,M4 series
9206,2020-01-01,TWN,M4,0.0,736.8333333333334,0.0,2020,1,3012.0,1097.1333333333334,20.3,Tower,M4 series
9207,2020-02-01,TWN,M4,0.0,399.0,0.0,2020,2,4529.0,673.1895424836601,19.96732026143791,Tower,M4 series
9208,2020-03-01,TWN,M4,0.0,356.625,0.0,2020,3,6898.0,507.125,22.75,Tower,M4 series
9209,2020-04-01,TWN,M4,0.0,386.0,3.0,2020,4,5517.0,518.0615384615385,35.10769230769231,Tower,M4 series
9210,2020-05-01,TWN,M4,0.0,885.5,10.6,2020,5,8405.0,1168.6631578947367,43.19649122807018,Tower,M4 series
9211,2020-06-01,TWN,M4,0.0,1279.625,10.25,2020,6,5275.0,1688.517857142857,72.33333333333334,Tower,M4 series
9212,2020-07-01,TWN,M4,0.0,1021.625,10.125,2020,7,7458.0,1958.482142857143,409.5892857142857,Tower,M4 series
9213,2020-08-01,TWN,M4,0.0,890.8,47.4,2020,8,6334.0,1873.175,380.59999999999997,Tower,M4 series
9214,2020-09-01,TWN,M4,0.0,566.25,34.5,2020,9,2234.0,1629.2583333333332,347.8833333333333,Tower,M4 series
9215,2020-10-01,TWN,M4,0.0,671.1,25.8,2020,10,1608.0,1573.2416666666668,214.13333333333335,Tower,M4 series
9216,2020-11-01,TWN,M4,0.0,769.75,23.75,2020,11,3978.0,1755.7698412698412,23.75,Tower,M4 series
9217,2020-12-01,TWN,M4,0.0,1115.625,26.5,2020,12,370.0,2523.1659090909093,26.5,Tower,M4 series
9218,2021-01-01,TWN,M4,0.0,905.3,3.6,2021,1,1487.0,3332.050793650794,4.1,Tower,M4 series
9219,2021-02-01,TWN,M4,0.0,736.1666666666667,0.0,2021,2,200.0,2019.25,0.0,Tower,M4 series
9220,2021-03-01,TWN,M4,0.0,619.5,0.0,2021,3,568.0,1535.6666666666667,0.05555555555555555,Tower,M4 series
9221,2021-04-01,TWN,M4,0.0,554.75,0.0,2021,4,288.0,1149.8515406162464,0.23529411764705882,Tower,M4 series
9222,2021-05-01,TWN,M4,0.0,410.40000000000003,0.0,2021,5,704.0,821.8766666666667,0.4,Tower,M4 series
9223,2021-06-01,TWN,M4,0.0,370.5,0.0,2021,6,253.0,686.7626811594203,0.21739130434782608,Tower,M4 series
9224,2021-07-01,TWN,M4,0.0,208.6,11.2,2021,7,803.0,477.38541666666663,11.66875,Tower,M4 series
9225,2021-08-01,TWN,M4,0.0,176.5,16.5,2021,8,2184.0,429.6185897435897,17.153846153846153,Tower,M4 series
9226,2021-09-01,TWN,M4,0.0,333.125,9.5,2021,9,723.0,681.3674242424242,9.678571428571429,Tower,M4 series
9227,2021-10-01,TWN,M4,0.0,351.5,10.666666666666666,2021,10,1022.0,717.946746031746,10.833333333333332,Tower,M4 series
9228,2017-06-01,TWN,M6,0.0,146.0,0.0,2017,6,4563.0,159.25,0.0,Tower,M6 series
9229,2017-07-01,TWN,M6,0.0,243.0,0.0,2017,7,2117.0,259.60526315789474,0.8157894736842105,Tower,M6 series
9230,2017-08-01,TWN,M6,0.0,239.75,0.0,2017,8,106.0,249.27380952380952,0.6666666666666666,Tower,M6 series
9231,2017-09-01,TWN,M6,0.0,202.6,0.0,2017,9,3786.0,217.0142857142857,0.42857142857142855,Tower,M6 series
9232,2017-10-01,TWN,M6,0.0,430.0,0.0,2017,10,522.0,454.3125,1.0,Tower,M6 series
9233,2017-11-01,TWN,M6,0.0,637.5,0.0,2017,11,3961.0,658.5454545454545,0.0,Tower,M6 series
9234,2017-12-01,TWN,M6,0.0,612.4,0.0,2017,12,3221.0,630.7529411764706,0.31512605042016806,Tower,M6 series
9235,2018-01-01,TWN,M6,0.0,529.3333333333334,0.0,2018,1,2134.0,560.7142857142858,0.5,Tower,M6 series
9236,2018-02-01,TWN,M6,0.0,472.25,0.0,2018,2,2226.0,505.6508620689655,1.75,Tower,M6 series
9237,2018-03-01,TWN,M6,0.0,355.4,0.0,2018,3,549.0,384.89642857142854,13.714285714285714,Tower,M6 series
9238,2018-04-01,TWN,M6,0.0,260.0,0.0,2018,4,1508.0,292.3333333333333,7.170138888888889,Tower,M6 series
9239,2018-05-01,TWN,M6,0.0,136.25,0.0,2018,5,9093.0,165.75,1.6875,Tower,M6 series
9240,2018-06-01,TWN,M6,0.0,137.8,0.0,2018,6,8211.0,171.59928315412188,0.8745519713261649,Tower,M6 series
9241,2018-07-01,TWN,M6,0.0,179.75,0.0,2018,7,3707.0,246.40833333333333,0.9083333333333333,Tower,M6 series
9242,2018-08-01,TWN,M6,0.0,116.0,0.0,2018,8,4034.0,216.91785714285714,1.8285714285714287,Tower,M6 series
9243,2018-09-01,TWN,M6,0.0,212.4,0.0,2018,9,750.0,412.7680555555555,1.2555555555555555,Tower,M6 series
9244,2018-10-01,TWN,M6,0.0,297.8333333333333,0.0,2018,10,1417.0,478.58442982456137,1.0416666666666667,Tower,M6 series
9245,2018-11-01,TWN,M6,0.0,322.875,0.0,2018,11,1551.0,453.8149122807018,2.7785087719298245,Tower,M6 series
9246,2018-12-01,TWN,M6,0.0,179.9,0.0,2018,12,2738.0,260.9468253968254,12.355555555555556,Tower,M6 series
9247,2019-01-01,TWN,M6,0.0,230.75,0.0,2019,1,1572.0,316.8170426065163,2.166666666666667,Tower,M6 series
9248,2019-02-01,TWN,M6,0.0,317.5,0.0,2019,2,1424.0,403.8236842105263,2.25,Tower,M6 series
9249,2019-03-01,TWN,M6,0.0,368.1,0.0,2019,3,3276.0,439.98409586056647,1.2962962962962963,Tower,M6 series
9250,2019-04-01,TWN,M6,0.0,358.0,0.0,2019,4,2211.0,483.5,1.74,Tower,M6 series
9251,2019-05-01,TWN,M6,0.0,359.375,0.0,2019,5,4025.0,530.3615196078431,2.6875,Tower,M6 series
9252,2019-06-01,TWN,M6,0.0,252.375,0.0,2019,6,1063.0,384.84722222222223,2.5277777777777777,Tower,M6 series
9253,2019-07-01,TWN,M6,0.0,224.5,0.0,2019,7,1918.0,360.62916666666666,4.129166666666666,Tower,M6 series
9254,2019-08-01,TWN,M6,0.0,208.2,0.0,2019,8,640.0,329.2212121212121,4.5,Tower,M6 series
9255,2019-09-01,TWN,M6,0.0,194.5,0.0,2019,9,1474.0,307.8208333333333,1.95,Tower,M6 series
9256,2019-10-01,TWN,M6,0.0,388.125,0.0,2019,10,1784.0,498.2275246305419,2.957512315270936,Tower,M6 series
9257,2019-11-01,TWN,M6,0.0,346.875,0.0,2019,11,3293.0,470.91708512673364,1.7274031563845051,Tower,M6 series
9258,2019-12-01,TWN,M6,0.0,341.0,0.0,2019,12,552.0,495.91666666666663,2.25,Tower,M6 series
9259,2020-01-01,TWN,M6,0.0,307.1666666666667,0.0,2020,1,603.0,494.01666666666665,0.375,Tower,M6 series
9260,2020-02-01,TWN,M6,0.0,253.5,0.0,2020,2,684.0,432.93097072419107,0.3220338983050847,Tower,M6 series
9261,2020-03-01,TWN,M6,0.0,112.25,0.0,2020,3,3348.0,278.4132653061224,33.344897959183676,Tower,M6 series
9262,2020-04-01,TWN,M6,0.0,70.875,0.0,2020,4,1752.0,303.9357843137255,11.46078431372549,Tower,M6 series
9263,2020-05-01,TWN,M6,0.0,242.57142857142858,6.142857142857143,2020,5,1531.0,564.2429971988795,20.829131652661065,Tower,M6 series
9264,2020-06-01,TWN,M6,0.0,216.375,3.5,2020,6,147.0,540.6505102040817,17.843537414965986,Tower,M6 series
9265,2020-07-01,TWN,M6,0.0,138.25,3.5,2020,7,1052.0,467.9611111111111,21.65,Tower,M6 series
9266,2020-08-01,TWN,M6,0.0,99.6,3.2,2020,8,1497.0,661.1701754385965,46.57368421052632,Tower,M6 series
9267,2020-09-01,TWN,M6,0.0,125.71428571428571,2.857142857142857,2020,9,2772.0,803.5627705627705,92.06168831168831,Tower,M6 series
9268,2020-10-01,TWN,M6,0.0,133.20833333333334,2.0,2020,10,1609.0,712.1217948717949,28.759615384615387,Tower,M6 series
9269,2020-11-01,TWN,M6,0.0,569.8333333333333,2.0,2020,11,216.0,1057.448484848485,6.71993006993007,Tower,M6 series
9270,2020-12-01,TWN,M6,0.0,780.0,2.0,2020,12,260.0,993.9537667698659,6.730237358101135,Tower,M6 series
9271,2021-01-01,TWN,M6,0.0,763.9000000000001,0.2,2021,1,216.0,801.2132867132868,5.467365967365967,Tower,M6 series
9272,2021-02-01,TWN,M6,0.0,677.1666666666666,0.0,2021,2,48.0,709.7619479733817,12.784029038112523,Tower,M6 series
9273,2021-03-01,TWN,M6,0.0,614.4,0.0,2021,3,102.0,641.6375168690957,14.036437246963562,Tower,M6 series
9274,2021-04-01,TWN,M6,0.0,624.5,0.0,2021,4,248.0,648.5770750988142,6.6689723320158105,Tower,M6 series
9275,2021-05-01,TWN,M6,0.0,582.2,0.0,2021,5,356.0,597.5943722943723,5.866666666666667,Tower,M6 series
9276,2021-06-01,TWN,M6,0.0,516.0,0.0,2021,6,305.0,538.375,4.544871794871795,Tower,M6 series
9277,2021-07-01,TWN,M6,0.0,473.95,0.0,2021,7,853.0,491.99035964035966,3.587912087912088,Tower,M6 series
9278,2021-08-01,TWN,M6,0.0,420.0,0.0,2021,8,240.0,442.18666666666667,3.62,Tower,M6 series
9279,2021-09-01,TWN,M6,0.0,447.5,0.0,2021,9,76.0,482.5490909090909,9.101818181818182,Tower,M6 series
9280,2021-10-01,TWN,M6,0.0,401.0,0.0,2021,10,161.0,408.55820105820106,6.342592592592593,Tower,M6 series
9281,2016-10-01,TWN,MiniPC-N4,0.0,105.0,0.0,2016,10,3895.0,564.6657342657343,4.846153846153846,Tower,N4 series
9282,2016-11-01,TWN,MiniPC-N4,0.0,123.0,0.0,2016,11,6737.0,391.159632034632,3.970238095238095,Tower,N4 series
9283,2016-12-01,TWN,MiniPC-N4,0.0,103.0,0.0,2016,12,13156.0,324.2907051282051,3.025,Tower,N4 series
9284,2017-01-01,TWN,MiniPC-N4,0.0,97.33333333333333,0.0,2017,1,4919.0,457.90273224043716,1.7540983606557377,Tower,N4 series
9285,2017-02-01,TWN,MiniPC-N4,0.0,94.25,0.0,2017,2,4583.0,429.7628205128205,1.0454545454545454,Tower,N4 series
9286,2017-03-01,TWN,MiniPC-N4,0.0,82.0,0.0,2017,3,3562.0,368.03980099502485,2.6082089552238807,Tower,N4 series
9287,2017-04-01,TWN,MiniPC-N4,0.0,69.0,0.0,2017,4,5288.0,392.2401515151515,6.674242424242424,Tower,N4 series
9288,2017-05-01,TWN,MiniPC-N4,0.0,58.5,0.0,2017,5,3987.0,515.6022988505747,2.710344827586207,Tower,N4 series
9289,2017-06-01,TWN,MiniPC-N4,0.0,44.75,0.0,2017,6,4840.0,356.0606884057971,3.391304347826087,Tower,N4 series
9290,2017-07-01,TWN,MiniPC-N4,0.0,30.4,0.0,2017,7,5897.0,332.99183006535947,3.1544117647058822,Tower,N4 series
9291,2017-08-01,TWN,MiniPC-N4,0.0,29.25,0.0,2017,8,3421.0,304.9613861386139,1.9306930693069306,Tower,N4 series
9292,2017-09-01,TWN,MiniPC-N4,0.0,22.2,0.0,2017,9,3992.0,267.6897306397306,1.5851851851851853,Tower,N4 series
9293,2017-10-01,TWN,MiniPC-N4,0.0,16.25,0.0,2017,10,7558.0,226.56777956556715,1.9115044247787611,Tower,N4 series
9294,2017-11-01,TWN,MiniPC-N4,0.0,11.0,0.0,2017,11,3027.0,267.3578805885682,5.052631578947368,Tower,N4 series
9295,2017-12-01,TWN,MiniPC-N4,0.0,7.8,0.0,2017,12,6056.0,330.7369347739096,6.408163265306122,Tower,N4 series
9296,2018-01-01,TWN,MiniPC-N4,0.0,4.666666666666667,0.0,2018,1,15952.0,264.5502537080406,5.024590163934426,Tower,N4 series
9297,2018-02-01,TWN,MiniPC-N4,0.0,4.0,0.0,2018,2,6680.0,269.0751614205004,4.593220338983051,Tower,N4 series
9298,2018-03-01,TWN,MiniPC-N4,0.0,6.625,0.0,2018,3,12586.0,270.1193693693694,11.304054054054053,Tower,N4 series
9299,2018-04-01,TWN,MiniPC-N4,0.0,0.16666666666666666,0.0,2018,4,4841.0,338.30842105263156,21.228070175438596,Tower,N4 series
9300,2018-05-01,TWN,MiniPC-N4,0.0,9.5,0.0,2018,5,4065.0,365.03331184811907,18.01819407008086,Tower,N4 series
9301,2018-06-01,TWN,MiniPC-N4,0.0,4.6,0.0,2018,6,14409.0,332.87863777089785,14.62627156125608,Tower,N4 series
9302,2018-07-01,TWN,MiniPC-N4,0.0,0.75,0.0,2018,7,9101.0,303.72163120567376,14.493301812450749,Tower,N4 series
9303,2018-08-01,TWN,MiniPC-N4,0.0,0.0,0.0,2018,8,11104.0,364.1468983914636,11.103021978021978,Tower,N4 series
9304,2018-09-01,TWN,MiniPC-N4,0.0,0.0,0.0,2018,9,4250.0,303.4674976364631,13.214718614718615,Tower,N4 series
9305,2018-10-01,TWN,MiniPC-N4,0.0,0.0,0.0,2018,10,12990.0,348.9485864360965,15.927164473095175,Tower,N4 series
9306,2018-11-01,TWN,MiniPC-N4,0.0,46.0,0.0,2018,11,14470.0,416.30963455149504,12.019321559713237,Tower,N4 series
9307,2018-12-01,TWN,MiniPC-N4,0.0,21.4,0.0,2018,12,14388.0,498.56803398807074,10.184719079939669,Tower,N4 series
9308,2019-01-01,TWN,MiniPC-N4,0.0,4.75,0.0,2019,1,10880.0,640.9551566080977,9.67900432900433,Tower,N4 series
9309,2019-02-01,TWN,MiniPC-N4,0.0,2.3333333333333335,0.0,2019,2,3372.0,685.3059474050854,10.215560780215952,Tower,N4 series
9310,2019-03-01,TWN,MiniPC-N4,0.0,35.8,0.0,2019,3,5424.0,584.6713682194815,151.5673688063625,Tower,N4 series
9311,2019-04-01,TWN,MiniPC-N4,0.0,22.333333333333332,0.0,2019,4,4126.0,695.2136904761904,453.0285714285714,Tower,N4 series
9312,2019-05-01,TWN,MiniPC-N4,0.0,18.5,0.0,2019,5,6708.0,777.323106060606,169.84415584415584,Tower,N4 series
9313,2019-06-01,TWN,MiniPC-N4,0.0,17.4,0.0,2019,6,3135.0,761.3423815178533,189.23822404011082,Tower,N4 series
9314,2019-07-01,TWN,MiniPC-N4,0.0,6.166666666666667,0.0,2019,7,7185.0,719.7524522961681,139.8923294879579,Tower,N4 series
9315,2019-08-01,TWN,MiniPC-N4,0.0,9.1,0.0,2019,8,4263.0,754.0742774685632,10.640309214594929,Tower,N4 series
9316,2019-09-01,TWN,MiniPC-N4,0.0,20.125,0.0,2019,9,5304.0,867.9987329734256,79.15591843279792,Tower,N4 series
9317,2019-10-01,TWN,MiniPC-N4,0.0,54.0,0.0,2019,10,4110.0,813.5106135986732,17.664427860696517,Tower,N4 series
9318,2019-11-01,TWN,MiniPC-N4,0.0,41.5,0.0,2019,11,6851.0,826.7169930625812,23.784386592474828,Tower,N4 series
9319,2019-12-01,TWN,MiniPC-N4,0.0,19.0,0.0,2019,12,16799.0,587.8135539795114,203.3736350332095,Tower,N4 series
9320,2020-01-01,TWN,MiniPC-N4,0.0,13.833333333333334,0.0,2020,1,4913.0,508.0209096709507,151.15080667213562,Tower,N4 series
9321,2020-02-01,TWN,MiniPC-N4,0.0,6.1,0.0,2020,2,10872.0,674.3456432040391,173.86043644844244,Tower,N4 series
9322,2020-03-01,TWN,MiniPC-N4,0.0,2.25,0.0,2020,3,7594.0,561.4184835779175,187.0655136268344,Tower,N4 series
9323,2020-04-01,TWN,MiniPC-N4,0.0,0.75,0.0,2020,4,3952.0,519.5149877899878,183.0511111111111,Tower,N4 series
9324,2020-05-01,TWN,MiniPC-N4,0.0,3.9,0.0,2020,5,6273.0,748.6181972789116,183.7201530612245,Tower,N4 series
9325,2020-06-01,TWN,MiniPC-N4,0.0,0.0,0.0,2020,6,4424.0,1021.6653111143243,171.8849527665317,Tower,N4 series
9326,2020-07-01,TWN,MiniPC-N4,0.0,20.0,0.0,2020,7,3012.0,1054.9383620689655,137.60868226600985,Tower,N4 series
9327,2020-08-01,TWN,MiniPC-N4,0.0,17.6,0.0,2020,8,3555.0,930.4411255411255,194.75649350649348,Tower,N4 series
9328,2020-09-01,TWN,MiniPC-N4,0.0,13.0,0.0,2020,9,9942.0,861.2652392896958,256.95853904549557,Tower,N4 series
9329,2020-10-01,TWN,MiniPC-N4,0.0,28.6,0.0,2020,10,11841.0,749.8128968253968,152.93908730158728,Tower,N4 series
9330,2020-11-01,TWN,MiniPC-N4,0.0,25.0,0.0,2020,11,6112.0,582.2042638647902,187.84394961763383,Tower,N4 series
9331,2020-12-01,TWN,MiniPC-N4,0.0,55.75,0.0,2020,12,8953.0,761.5355576441103,316.672149122807,Tower,N4 series
9332,2021-01-01,TWN,MiniPC-N4,0.0,89.39999999999999,0.0,2021,1,12922.0,813.9014695181362,408.2894112060779,Tower,N4 series
9333,2021-02-01,TWN,MiniPC-N4,0.0,106.66666666666667,0.0,2021,2,6040.0,737.8910714285714,401.5881756756757,Tower,N4 series
9334,2021-03-01,TWN,MiniPC-N4,0.0,72.5,0.0,2021,3,11073.0,673.4187062937062,288.217803030303,Tower,N4 series
9335,2021-04-01,TWN,MiniPC-N4,0.0,66.75,0.0,2021,4,6896.0,640.6051032715212,321.34224709784417,Tower,N4 series
9336,2021-05-01,TWN,MiniPC-N4,0.0,92.0,0.0,2021,5,7258.0,682.946277997365,157.3729907773386,Tower,N4 series
9337,2021-06-01,TWN,MiniPC-N4,0.0,96.0,0.0,2021,6,6712.0,811.0581642512077,126.69004830917875,Tower,N4 series
9338,2021-07-01,TWN,MiniPC-N4,0.0,66.4,0.0,2021,7,4746.0,719.427876984127,138.55138888888888,Tower,N4 series
9339,2021-08-01,TWN,MiniPC-N4,0.0,18.0,0.0,2021,8,9457.0,616.1659819483349,136.01455026455028,Tower,N4 series
9340,2021-09-01,TWN,MiniPC-N4,0.0,2.5,0.0,2021,9,18988.0,505.31814807999024,148.64102564102564,Tower,N4 series
9341,2016-12-01,TWN,MiniPC-REVO,0.0,2.25,3.0,2016,12,624.0,17.25,4.945454545454545,Tower,MiniPC
9342,2017-01-01,TWN,MiniPC-REVO,0.0,3.0,4.666666666666667,2017,1,566.0,43.465384615384615,19.03205128205128,Tower,MiniPC
9343,2017-02-01,TWN,MiniPC-REVO,0.0,6.75,11.25,2017,2,193.0,166.945,26.09,Tower,MiniPC
9344,2017-03-01,TWN,MiniPC-REVO,0.0,1.25,5.25,2017,3,130.0,220.9512711864407,21.944915254237287,Tower,MiniPC
9345,2017-04-01,TWN,MiniPC-REVO,0.0,4.4,11.6,2017,4,80.0,277.2464788732394,28.966197183098593,Tower,MiniPC
9346,2017-05-01,TWN,MiniPC-REVO,0.0,4.0,21.75,2017,5,376.0,165.01385267275097,36.902542372881356,Tower,MiniPC
9347,2017-06-01,TWN,MiniPC-REVO,0.0,3.25,26.0,2017,6,1045.0,102.97916666666667,45.00454545454545,Tower,MiniPC
9348,2017-07-01,TWN,MiniPC-REVO,0.0,3.6,33.2,2017,7,574.0,69.29902597402598,82.70909090909092,Tower,MiniPC
9349,2017-08-01,TWN,MiniPC-REVO,0.0,2.0,31.0,2017,8,1244.0,43.86964285714286,81.02023809523808,Tower,MiniPC
9350,2017-09-01,TWN,MiniPC-REVO,0.0,4.2,79.0,2017,9,1215.0,55.05890580008227,119.90703414232826,Tower,MiniPC
9351,2017-10-01,TWN,MiniPC-REVO,0.0,4.0,165.25,2017,10,945.0,45.89959197463486,215.40669993242892,Tower,MiniPC
9352,2017-11-01,TWN,MiniPC-REVO,0.0,0.0,218.0,2017,11,514.0,56.090501986276635,281.95167930660887,Tower,MiniPC
9353,2017-12-01,TWN,MiniPC-REVO,0.0,0.6,201.6,2017,12,702.0,61.18758686796071,273.4822647757227,Tower,MiniPC
9354,2018-01-01,TWN,MiniPC-REVO,0.0,0.25,535.0,2018,1,967.0,70.55541255541256,605.8147075647075,Tower,MiniPC
9355,2018-02-01,TWN,MiniPC-REVO,0.0,0.0,518.0,2018,2,464.0,79.58099220012647,584.9885672124236,Tower,MiniPC
9356,2018-03-01,TWN,MiniPC-REVO,0.0,0.0,343.55,2018,3,486.0,69.35146901709402,410.3104967948718,Tower,MiniPC
9357,2018-04-01,TWN,MiniPC-REVO,0.0,0.0,297.25,2018,4,419.0,78.08030303030303,364.69469696969696,Tower,MiniPC
9358,2018-05-01,TWN,MiniPC-REVO,0.0,0.0,243.75,2018,5,164.0,108.54577922077922,329.25757575757575,Tower,MiniPC
9359,2018-06-01,TWN,MiniPC-REVO,0.0,2.5,114.4,2018,6,502.0,76.36845943688049,198.66887037413352,Tower,MiniPC
9360,2018-07-01,TWN,MiniPC-REVO,0.0,4.375,37.875,2018,7,147.0,72.00217569786535,117.9128078817734,Tower,MiniPC
9361,2018-08-01,TWN,MiniPC-REVO,0.0,3.5,22.375,2018,8,130.0,67.88912257640486,95.00469109431482,Tower,MiniPC
9362,2018-09-01,TWN,MiniPC-REVO,0.0,3.4,18.0,2018,9,375.0,34.23717532467533,104.70806277056278,Tower,MiniPC
9363,2018-10-01,TWN,MiniPC-REVO,0.0,2.875,25.375,2018,10,64.0,34.45084269662921,82.77663857677902,Tower,MiniPC
9364,2018-11-01,TWN,MiniPC-REVO,0.0,1.2,35.1,2018,11,36.0,21.587273901808786,109.16539229504346,Tower,MiniPC
9365,2018-12-01,TWN,MiniPC-REVO,0.0,0.35714285714285715,42.857142857142854,2018,12,523.0,12.496915864791513,96.86775228226006,Tower,MiniPC
9366,2019-01-01,TWN,MiniPC-REVO,0.0,0.5,28.666666666666668,2019,1,64.0,10.855263157894736,71.48411978221415,Tower,MiniPC
9367,2019-02-01,TWN,MiniPC-REVO,0.0,0.0,21.11111111111111,2019,2,0.0,9.8,55.30040935672514,Tower,MiniPC
9368,2019-03-01,TWN,MiniPC-REVO,0.0,0.0,10.266666666666667,2019,3,408.0,8.945569620253165,42.59012161826756,Tower,MiniPC
9369,2019-04-01,TWN,MiniPC-REVO,0.0,0.0,5.181818181818182,2019,4,466.0,8.453703703703704,39.42184667184667,Tower,MiniPC
9370,2019-05-01,TWN,MiniPC-REVO,0.0,0.0,11.75,2019,5,630.0,12.259615384615385,42.74108391608391,Tower,MiniPC
9371,2019-06-01,TWN,MiniPC-REVO,0.0,0.2,34.4,2019,6,20.0,18.247619047619047,72.8018759018759,Tower,MiniPC
9372,2019-07-01,TWN,MiniPC-REVO,0.0,1.0833333333333333,33.75,2019,7,215.0,19.305555555555554,73.31117021276596,Tower,MiniPC
9373,2019-08-01,TWN,MiniPC-REVO,0.0,1.4666666666666666,21.066666666666666,2019,8,0.0,17.563888888888886,60.470105820105815,Tower,MiniPC
9374,2019-09-01,TWN,MiniPC-REVO,0.0,6.083333333333333,16.25,2019,9,180.0,19.296153846153846,53.81282051282051,Tower,MiniPC
9375,2019-10-01,TWN,MiniPC-REVO,0.0,9.166666666666666,21.916666666666668,2019,10,66.0,19.318693693693692,61.36638844727081,Tower,MiniPC
9376,2019-11-01,TWN,MiniPC-REVO,0.0,3.066666666666667,27.6,2019,11,0.0,11.683687943262411,63.49278959810875,Tower,MiniPC
